Year,Y/M,areaCode,areaName,NHS_B,SC_B,Both_B,dtoc_total
2014,2014_MARCH,E08000014,Sefton,483.0,137.0,61.0,681.0
2014,2014_MARCH,E08000015,Wirral,40.0,83.0,78.0,201.0
2014,2014_MARCH,E08000016,Barnsley,102.0,0.0,7.0,109.0
2014,2014_MARCH,E08000017,Doncaster,187.0,81.0,118.0,386.0
2014,2014_MARCH,E08000018,Rotherham,330.0,45.0,37.0,412.0
2014,2014_MARCH,E08000019,Sheffield,2069.0,135.0,737.0,2941.0
2014,2014_MARCH,E08000021,Newcastle upon Tyne,499.0,190.0,0.0,689.0
2014,2014_MARCH,E08000022,North Tyneside,100.0,97.0,0.0,197.0
2014,2014_MARCH,E08000023,South Tyneside,48.0,66.0,1.0,115.0
2014,2014_MARCH,E08000024,Sunderland,101.0,120.0,0.0,221.0
2014,2014_MARCH,E08000025,Birmingham,2123.0,2482.0,141.0,4746.0
2014,2014_MARCH,E08000026,Coventry,995.0,328.0,250.0,1573.0
2014,2014_MARCH,E08000027,Dudley,221.0,433.0,45.0,699.0
2014,2014_MARCH,E08000028,Sandwell,436.0,468.0,11.0,915.0
2014,2014_MARCH,E08000029,Solihull,178.0,84.0,0.0,262.0
2014,2014_MARCH,E08000030,Walsall,123.0,131.0,0.0,254.0
2014,2014_MARCH,E08000031,Wolverhampton,227.0,416.0,29.0,672.0
2014,2014_MARCH,E08000032,Bradford,510.0,86.0,0.0,596.0
2014,2014_MARCH,E08000033,Calderdale,442.0,87.0,22.0,551.0
2014,2014_MARCH,E08000034,Kirklees,577.0,53.0,71.0,701.0
2014,2014_MARCH,E08000035,Leeds,1295.0,541.0,4.0,1840.0
2014,2014_MARCH,E08000036,Wakefield,868.0,69.0,40.0,977.0
2014,2014_MARCH,E08000037,Gateshead,101.0,157.0,0.0,258.0
2014,2014_MARCH,E09000001,City of London,31.0,0.0,0.0,31.0
2014,2014_MARCH,E09000002,Barking and Dagenham,120.0,0.0,31.0,151.0
2014,2014_MARCH,E09000003,Barnet,397.0,123.0,0.0,520.0
2014,2014_MARCH,E09000004,Bexley,474.0,145.0,103.0,722.0
2014,2014_MARCH,E09000005,Brent,373.0,221.0,26.0,620.0
2014,2014_MARCH,E09000006,Bromley,162.0,71.0,0.0,233.0
2014,2014_MARCH,E09000007,Camden,152.0,159.0,0.0,311.0
2014,2014_MARCH,E09000008,Croydon,324.0,99.0,4.0,427.0
2014,2014_MARCH,E09000009,Ealing,822.0,113.0,19.0,954.0
2014,2014_MARCH,E09000010,Enfield,450.0,59.0,26.0,535.0
2014,2014_MARCH,E09000011,Greenwich,322.0,69.0,31.0,422.0
2014,2014_MARCH,E09000012,Hackney,250.0,179.0,43.0,472.0
2014,2014_MARCH,E09000013,Hammersmith and Fulham,163.0,29.0,0.0,192.0
2014,2014_MARCH,E09000014,Haringey,358.0,189.0,18.0,565.0
2014,2014_MARCH,E09000015,Harrow,203.0,10.0,0.0,213.0
2014,2014_MARCH,E09000016,Havering,154.0,34.0,47.0,235.0
2014,2014_MARCH,E09000017,Hillingdon,147.0,1.0,0.0,148.0
2014,2014_MARCH,E09000018,Hounslow,340.0,215.0,0.0,555.0
2014,2014_MARCH,E09000019,Islington,140.0,73.0,0.0,213.0
2014,2014_MARCH,E09000020,Kensington and Chelsea,117.0,108.0,90.0,315.0
2014,2014_MARCH,E09000021,Kingston upon Thames,343.0,89.0,0.0,432.0
2014,2014_MARCH,E09000022,Lambeth,340.0,61.0,49.0,450.0
2014,2014_MARCH,E09000023,Lewisham,136.0,43.0,46.0,225.0
2014,2014_MARCH,E09000024,Merton,79.0,20.0,0.0,99.0
2014,2014_MARCH,E09000025,Newham,137.0,7.0,40.0,184.0
2014,2014_MARCH,E09000026,Redbridge,288.0,13.0,7.0,308.0
2014,2014_MARCH,E09000027,Richmond upon Thames,314.0,79.0,0.0,393.0
2014,2014_MARCH,E09000028,Southwark,348.0,112.0,18.0,478.0
2014,2014_MARCH,E09000029,Sutton,135.0,106.0,63.0,304.0
2014,2014_MARCH,E09000030,Tower Hamlets,63.0,73.0,0.0,136.0
2014,2014_MARCH,E09000031,Waltham Forest,174.0,2.0,31.0,207.0
2014,2014_MARCH,E09000032,Wandsworth,314.0,10.0,0.0,324.0
2014,2014_MARCH,E09000033,Westminster,175.0,416.0,0.0,591.0
2014,2014_MARCH,E10000003,Cambridgeshire,1046.0,774.0,151.0,1971.0
2014,2014_MARCH,E10000006,Cumbria,708.0,168.0,9.0,885.0
2014,2014_MARCH,E10000007,Derbyshire,1156.0,777.0,168.0,2101.0
2014,2014_MARCH,E10000008,Devon,1469.0,594.0,178.0,2241.0
2014,2014_MARCH,E10000011,East Sussex,1423.0,300.0,0.0,1723.0
2014,2014_MARCH,E10000012,Essex,2272.0,368.0,108.0,2748.0
2014,2014_MARCH,E10000013,Gloucestershire,551.0,56.0,143.0,750.0
2014,2014_MARCH,E10000014,Hampshire,1145.0,1130.0,306.0,2581.0
2014,2014_MARCH,E10000015,Hertfordshire,1790.0,1242.0,132.0,3164.0
2014,2014_MARCH,E10000016,Kent,1575.0,516.0,57.0,2148.0
2014,2014_MARCH,E10000017,Lancashire,2223.0,169.0,53.0,2445.0
2014,2014_MARCH,E10000018,Leicestershire,1541.0,112.0,294.0,1947.0
2014,2014_MARCH,E10000019,Lincolnshire,1289.0,122.0,38.0,1449.0
2014,2014_MARCH,E10000020,Norfolk,1789.0,246.0,10.0,2045.0
2014,2014_MARCH,E10000021,Northamptonshire,4502.0,354.0,249.0,5105.0
2014,2014_MARCH,E10000023,North Yorkshire,827.0,318.0,80.0,1225.0
2014,2014_MARCH,E10000024,Nottinghamshire,1989.0,519.0,72.0,2580.0
2014,2014_MARCH,E10000025,Oxfordshire,2264.0,1055.0,797.0,4116.0
2014,2014_MARCH,E10000027,Somerset,832.0,623.0,124.0,1579.0
2014,2014_MARCH,E10000028,Staffordshire,1128.0,628.0,215.0,1971.0
2014,2014_MARCH,E10000029,Suffolk,768.0,725.0,98.0,1591.0
2014,2014_MARCH,E10000030,Surrey,1562.0,653.0,93.0,2308.0
2014,2014_MARCH,E10000031,Warwickshire,906.0,311.0,18.0,1235.0
2014,2014_MARCH,E10000032,West Sussex,1668.0,434.0,7.0,2109.0
2014,2014_MARCH,E10000034,Worcestershire,916.0,426.0,70.0,1412.0
2014,2014_MAY,E06000001,Hartlepool,271.0,0.0,0.0,271.0
2014,2014_MAY,E06000002,Middlesbrough,378.0,0.0,29.0,407.0
2014,2014_MAY,E06000003,Redcar and Cleveland,571.0,6.0,0.0,577.0
2014,2014_MAY,E06000004,Stockton-on-Tees,130.0,31.0,14.0,175.0
2014,2014_MAY,E06000005,Darlington,502.0,0.0,59.0,561.0
2014,2014_MAY,E06000006,Halton,204.0,31.0,0.0,235.0
2014,2014_MAY,E06000007,Warrington,537.0,41.0,37.0,615.0
2014,2014_MAY,E06000008,Blackburn with Darwen,377.0,30.0,0.0,407.0
2014,2014_MAY,E06000009,Blackpool,183.0,55.0,34.0,272.0
2014,2014_MAY,E06000010,"Kingston upon Hull, City of",508.0,29.0,13.0,550.0
2014,2014_MAY,E06000011,East Riding of Yorkshire,360.0,81.0,0.0,441.0
2014,2014_MAY,E06000012,North East Lincolnshire,163.0,76.0,18.0,257.0
2014,2014_MAY,E06000013,North Lincolnshire,331.0,95.0,23.0,449.0
2014,2014_MAY,E06000014,York,341.0,315.0,0.0,656.0
2014,2014_MAY,E06000015,Derby,259.0,6.0,31.0,296.0
2014,2014_MAY,E06000016,Leicester,785.0,117.0,199.0,1101.0
2014,2014_MAY,E06000017,Rutland,85.0,0.0,2.0,87.0
2014,2014_MAY,E06000018,Nottingham,500.0,26.0,27.0,553.0
2014,2014_MAY,E06000019,"Herefordshire, County of",154.0,114.0,0.0,268.0
2014,2014_MAY,E06000020,Telford and Wrekin,152.0,105.0,0.0,257.0
2014,2014_MAY,E06000021,Stoke-on-Trent,549.0,77.0,18.0,644.0
2014,2014_MAY,E06000022,Bath and North East Somerset,184.0,371.0,0.0,555.0
2014,2014_MAY,E06000023,"Bristol, City of",1429.0,187.0,50.0,1666.0
2014,2014_MAY,E06000024,North Somerset,425.0,54.0,5.0,484.0
2014,2014_MAY,E06000025,South Gloucestershire,199.0,212.0,3.0,414.0
2014,2014_MAY,E06000026,Plymouth,649.0,373.0,83.0,1105.0
2014,2014_MAY,E06000027,Torbay,35.0,43.0,37.0,115.0
2014,2014_MAY,E06000030,Swindon,320.0,206.0,0.0,526.0
2014,2014_MAY,E06000031,Peterborough,693.0,1.0,0.0,694.0
2014,2014_MAY,E06000032,Luton,302.0,222.0,120.0,644.0
2014,2014_MAY,E06000033,Southend-on-Sea,314.0,61.0,0.0,375.0
2014,2014_MAY,E06000034,Thurrock,189.0,31.0,0.0,220.0
2014,2014_MAY,E06000035,Medway,343.0,48.0,31.0,422.0
2014,2014_MAY,E06000036,Bracknell Forest,132.0,66.0,52.0,250.0
2014,2014_MAY,E06000037,West Berkshire,119.0,171.0,45.0,335.0
2014,2014_MAY,E06000038,Reading,108.0,132.0,0.0,240.0
2014,2014_MAY,E06000039,Slough,199.0,0.0,0.0,199.0
2014,2014_MAY,E06000040,Windsor and Maidenhead,376.0,41.0,34.0,451.0
2014,2014_MAY,E06000041,Wokingham,164.0,120.0,29.0,313.0
2014,2014_MAY,E06000042,Milton Keynes,328.0,40.0,0.0,368.0
2014,2014_MAY,E06000043,Brighton and Hove,436.0,107.0,28.0,571.0
2014,2014_MAY,E06000044,Portsmouth,105.0,6.0,7.0,118.0
2014,2014_MAY,E06000045,Southampton,346.0,604.0,3.0,953.0
2014,2014_MAY,E06000046,Isle of Wight,99.0,62.0,0.0,161.0
2014,2014_MAY,E06000047,County Durham,764.0,62.0,37.0,863.0
2014,2014_MAY,E06000049,Cheshire East,699.0,69.0,15.0,783.0
2014,2014_MAY,E06000050,Cheshire West and Chester,498.0,65.0,20.0,583.0
2014,2014_MAY,E06000051,Shropshire,547.0,178.0,55.0,780.0
2014,2014_MAY,E06000052,Cornwall,1181.0,941.0,98.0,2220.0
2014,2014_MAY,E06000054,Wiltshire,592.0,1179.0,0.0,1771.0
2014,2014_MAY,E06000055,Bedford,383.0,1.0,7.0,391.0
2014,2014_MAY,E06000056,Central Bedfordshire,456.0,29.0,100.0,585.0
2014,2014_MAY,E06000057,Northumberland,140.0,99.0,0.0,239.0
2014,2014_MAY,E06000058,"BOURNEMOUTH, CHRISTCHURCH AND POOLE",696.0,188.0,60.0,944.0
2014,2014_MAY,E06000059,Dorset,1041.0,362.0,227.0,1630.0
2014,2014_MAY,E06000060,Buckinghamshire,691.0,76.0,9.0,776.0
2014,2014_MAY,E08000001,Bolton,291.0,140.0,14.0,445.0
2014,2014_MAY,E08000002,Bury,250.0,43.0,0.0,293.0
2014,2014_MAY,E08000003,Manchester,522.0,420.0,202.0,1144.0
2014,2014_MAY,E08000004,Oldham,188.0,8.0,0.0,196.0
2014,2014_MAY,E08000005,Rochdale,227.0,33.0,10.0,270.0
2014,2014_MAY,E08000006,Salford,441.0,12.0,0.0,453.0
2014,2014_MAY,E08000007,Stockport,350.0,27.0,0.0,377.0
2014,2014_MAY,E08000008,Tameside,68.0,79.0,0.0,147.0
2014,2014_MAY,E08000009,Trafford,424.0,289.0,100.0,813.0
2014,2014_MAY,E08000010,Wigan,524.0,2.0,0.0,526.0
2014,2014_MAY,E08000011,Knowsley,149.0,16.0,1.0,166.0
2014,2014_MAY,E08000012,Liverpool,730.0,275.0,32.0,1037.0
2014,2014_MAY,E08000013,St. Helens,71.0,25.0,0.0,96.0
2014,2014_MAY,E08000014,Sefton,397.0,97.0,15.0,509.0
2014,2014_MAY,E08000015,Wirral,154.0,72.0,32.0,258.0
2014,2014_MAY,E08000016,Barnsley,88.0,14.0,0.0,102.0
2014,2014_MAY,E08000017,Doncaster,118.0,143.0,97.0,358.0
2014,2014_MAY,E08000018,Rotherham,381.0,181.0,7.0,569.0
2014,2014_MAY,E08000019,Sheffield,980.0,202.0,896.0,2078.0
2014,2014_MAY,E08000021,Newcastle upon Tyne,656.0,243.0,5.0,904.0
2014,2014_MAY,E08000022,North Tyneside,145.0,54.0,18.0,217.0
2014,2014_MAY,E08000023,South Tyneside,90.0,100.0,6.0,196.0
2014,2014_MAY,E08000024,Sunderland,173.0,133.0,43.0,349.0
2014,2014_MAY,E08000025,Birmingham,1709.0,2179.0,103.0,3991.0
2014,2014_MAY,E08000026,Coventry,569.0,252.0,314.0,1135.0
2014,2014_MAY,E08000027,Dudley,196.0,471.0,11.0,678.0
2014,2014_MAY,E08000028,Sandwell,817.0,439.0,80.0,1336.0
2014,2014_MAY,E08000029,Solihull,242.0,98.0,14.0,354.0
2014,2014_MAY,E08000030,Walsall,144.0,281.0,0.0,425.0
2014,2014_MAY,E08000031,Wolverhampton,264.0,103.0,2.0,369.0
2014,2014_MAY,E08000032,Bradford,340.0,74.0,0.0,414.0
2014,2014_MAY,E08000033,Calderdale,630.0,20.0,14.0,664.0
2014,2014_MAY,E08000034,Kirklees,717.0,65.0,31.0,813.0
2014,2014_MAY,E08000035,Leeds,1327.0,631.0,0.0,1958.0
2014,2014_MAY,E08000036,Wakefield,1115.0,183.0,0.0,1298.0
2014,2014_MAY,E08000037,Gateshead,228.0,231.0,31.0,490.0
2014,2014_MAY,E09000001,City of London,34.0,0.0,0.0,34.0
2014,2014_MAY,E09000002,Barking and Dagenham,57.0,30.0,54.0,141.0
2014,2014_MAY,E09000003,Barnet,528.0,191.0,0.0,719.0
2014,2014_MAY,E09000004,Bexley,288.0,53.0,57.0,398.0
2014,2014_MAY,E09000005,Brent,482.0,225.0,171.0,878.0
2014,2014_MAY,E09000006,Bromley,59.0,38.0,40.0,137.0
2014,2014_MAY,E09000007,Camden,144.0,318.0,0.0,462.0
2014,2014_MAY,E09000008,Croydon,228.0,55.0,0.0,283.0
2014,2014_MAY,E09000009,Ealing,852.0,106.0,0.0,958.0
2014,2014_MAY,E09000010,Enfield,379.0,59.0,33.0,471.0
2014,2014_MAY,E09000011,Greenwich,373.0,62.0,0.0,435.0
2014,2014_MAY,E09000012,Hackney,290.0,274.0,26.0,590.0
2014,2014_MAY,E09000013,Hammersmith and Fulham,105.0,60.0,36.0,201.0
2014,2014_MAY,E09000014,Haringey,337.0,123.0,0.0,460.0
2014,2014_MAY,E09000015,Harrow,206.0,76.0,0.0,282.0
2014,2014_MAY,E09000016,Havering,209.0,31.0,74.0,314.0
2014,2014_MAY,E09000017,Hillingdon,63.0,33.0,0.0,96.0
2014,2014_MAY,E09000018,Hounslow,470.0,127.0,0.0,597.0
2014,2014_MAY,E09000019,Islington,179.0,170.0,0.0,349.0
2014,2014_MAY,E09000020,Kensington and Chelsea,221.0,166.0,68.0,455.0
2014,2014_MAY,E09000021,Kingston upon Thames,338.0,47.0,0.0,385.0
2014,2014_MAY,E09000022,Lambeth,258.0,31.0,36.0,325.0
2014,2014_MAY,E09000023,Lewisham,127.0,21.0,82.0,230.0
2014,2014_MAY,E09000024,Merton,105.0,11.0,0.0,116.0
2014,2014_MAY,E09000025,Newham,118.0,35.0,40.0,193.0
2014,2014_MAY,E09000026,Redbridge,275.0,11.0,23.0,309.0
2014,2014_MAY,E09000027,Richmond upon Thames,251.0,25.0,0.0,276.0
2014,2014_MAY,E09000028,Southwark,288.0,1.0,85.0,374.0
2014,2014_MAY,E09000029,Sutton,232.0,149.0,35.0,416.0
2014,2014_MAY,E09000030,Tower Hamlets,292.0,114.0,0.0,406.0
2014,2014_MAY,E09000031,Waltham Forest,238.0,11.0,31.0,280.0
2014,2014_MAY,E09000032,Wandsworth,245.0,59.0,26.0,330.0
2014,2014_MAY,E09000033,Westminster,235.0,224.0,26.0,485.0
2014,2014_MAY,E10000003,Cambridgeshire,1267.0,469.0,209.0,1945.0
2014,2014_MAY,E10000006,Cumbria,528.0,226.0,42.0,796.0
2014,2014_MAY,E10000007,Derbyshire,1085.0,828.0,58.0,1971.0
2014,2014_MAY,E10000008,Devon,1665.0,457.0,84.0,2206.0
2014,2014_MAY,E10000011,East Sussex,1529.0,326.0,15.0,1870.0
2014,2014_MAY,E10000012,Essex,2712.0,230.0,153.0,3095.0
2014,2014_MAY,E10000013,Gloucestershire,548.0,25.0,144.0,717.0
2014,2014_MAY,E10000014,Hampshire,1179.0,1366.0,438.0,2983.0
2014,2014_MAY,E10000015,Hertfordshire,2375.0,1419.0,253.0,4047.0
2014,2014_MAY,E10000016,Kent,1923.0,623.0,67.0,2613.0
2014,2014_MAY,E10000017,Lancashire,2613.0,372.0,108.0,3093.0
2014,2014_MAY,E10000018,Leicestershire,1513.0,196.0,305.0,2014.0
2014,2014_MAY,E10000019,Lincolnshire,1165.0,197.0,106.0,1468.0
2014,2014_MAY,E10000020,Norfolk,1639.0,374.0,30.0,2043.0
2014,2014_MAY,E10000021,Northamptonshire,4290.0,318.0,218.0,4826.0
2014,2014_MAY,E10000023,North Yorkshire,1060.0,380.0,49.0,1489.0
2014,2014_MAY,E10000024,Nottinghamshire,1906.0,456.0,116.0,2478.0
2014,2014_MAY,E10000025,Oxfordshire,1899.0,1083.0,520.0,3502.0
2014,2014_MAY,E10000027,Somerset,868.0,555.0,12.0,1435.0
2014,2014_MAY,E10000028,Staffordshire,1091.0,826.0,258.0,2175.0
2014,2014_MAY,E10000029,Suffolk,1161.0,617.0,112.0,1890.0
2014,2014_MAY,E10000030,Surrey,1431.0,506.0,129.0,2066.0
2014,2014_MAY,E10000031,Warwickshire,1142.0,378.0,55.0,1575.0
2014,2014_MAY,E10000032,West Sussex,1637.0,675.0,32.0,2344.0
2014,2014_MAY,E10000034,Worcestershire,1420.0,430.0,133.0,1983.0
2014,2014_NOVEMBER,E06000001,Hartlepool,276.0,21.0,0.0,297.0
2014,2014_NOVEMBER,E06000002,Middlesbrough,346.0,0.0,0.0,346.0
2014,2014_NOVEMBER,E06000003,Redcar and Cleveland,476.0,30.0,0.0,506.0
2014,2014_NOVEMBER,E06000004,Stockton-on-Tees,210.0,0.0,0.0,210.0
2014,2014_NOVEMBER,E06000005,Darlington,402.0,30.0,0.0,432.0
2014,2014_NOVEMBER,E06000006,Halton,156.0,30.0,37.0,223.0
2014,2014_NOVEMBER,E06000007,Warrington,335.0,144.0,5.0,484.0
2014,2014_NOVEMBER,E06000008,Blackburn with Darwen,305.0,6.0,0.0,311.0
2014,2014_NOVEMBER,E06000009,Blackpool,220.0,119.0,161.0,500.0
2014,2014_NOVEMBER,E06000010,"Kingston upon Hull, City of",628.0,74.0,60.0,762.0
2014,2014_NOVEMBER,E06000011,East Riding of Yorkshire,425.0,136.0,0.0,561.0
2014,2014_NOVEMBER,E06000012,North East Lincolnshire,239.0,81.0,22.0,342.0
2014,2014_NOVEMBER,E06000013,North Lincolnshire,173.0,19.0,66.0,258.0
2014,2014_NOVEMBER,E06000014,York,313.0,448.0,28.0,789.0
2014,2014_NOVEMBER,E06000015,Derby,447.0,60.0,8.0,515.0
2014,2014_NOVEMBER,E06000016,Leicester,607.0,106.0,259.0,972.0
2014,2014_NOVEMBER,E06000017,Rutland,74.0,71.0,2.0,147.0
2014,2014_NOVEMBER,E06000018,Nottingham,432.0,120.0,60.0,612.0
2014,2014_NOVEMBER,E06000019,"Herefordshire, County of",87.0,168.0,4.0,259.0
2014,2014_NOVEMBER,E06000020,Telford and Wrekin,206.0,125.0,30.0,361.0
2014,2014_NOVEMBER,E06000021,Stoke-on-Trent,495.0,81.0,32.0,608.0
2014,2014_NOVEMBER,E06000022,Bath and North East Somerset,85.0,327.0,0.0,412.0
2014,2014_NOVEMBER,E06000023,"Bristol, City of",1164.0,309.0,46.0,1519.0
2014,2014_NOVEMBER,E06000024,North Somerset,441.0,102.0,0.0,543.0
2014,2014_NOVEMBER,E06000025,South Gloucestershire,376.0,412.0,13.0,801.0
2014,2014_NOVEMBER,E06000026,Plymouth,624.0,395.0,26.0,1045.0
2014,2014_NOVEMBER,E06000027,Torbay,80.0,80.0,60.0,220.0
2014,2014_NOVEMBER,E06000030,Swindon,538.0,457.0,10.0,1005.0
2014,2014_NOVEMBER,E06000031,Peterborough,726.0,49.0,23.0,798.0
2014,2014_NOVEMBER,E06000032,Luton,338.0,82.0,92.0,512.0
2014,2014_NOVEMBER,E06000033,Southend-on-Sea,366.0,46.0,0.0,412.0
2014,2014_NOVEMBER,E06000034,Thurrock,290.0,102.0,0.0,392.0
2014,2014_NOVEMBER,E06000035,Medway,406.0,186.0,0.0,592.0
2014,2014_NOVEMBER,E06000036,Bracknell Forest,196.0,69.0,8.0,273.0
2014,2014_NOVEMBER,E06000037,West Berkshire,310.0,34.0,97.0,441.0
2014,2014_NOVEMBER,E06000038,Reading,288.0,462.0,0.0,750.0
2014,2014_NOVEMBER,E06000039,Slough,136.0,30.0,0.0,166.0
2014,2014_NOVEMBER,E06000040,Windsor and Maidenhead,191.0,47.0,0.0,238.0
2014,2014_NOVEMBER,E06000041,Wokingham,277.0,52.0,0.0,329.0
2014,2014_NOVEMBER,E06000042,Milton Keynes,865.0,119.0,0.0,984.0
2014,2014_NOVEMBER,E06000043,Brighton and Hove,404.0,65.0,112.0,581.0
2014,2014_NOVEMBER,E06000044,Portsmouth,201.0,18.0,0.0,219.0
2014,2014_NOVEMBER,E06000045,Southampton,428.0,539.0,33.0,1000.0
2014,2014_NOVEMBER,E06000046,Isle of Wight,392.0,3.0,0.0,395.0
2014,2014_NOVEMBER,E06000047,County Durham,994.0,173.0,28.0,1195.0
2014,2014_NOVEMBER,E06000049,Cheshire East,823.0,147.0,30.0,1000.0
2014,2014_NOVEMBER,E06000050,Cheshire West and Chester,631.0,101.0,169.0,901.0
2014,2014_NOVEMBER,E06000051,Shropshire,392.0,186.0,169.0,747.0
2014,2014_NOVEMBER,E06000052,Cornwall,1093.0,816.0,92.0,2001.0
2014,2014_NOVEMBER,E06000054,Wiltshire,489.0,1163.0,28.0,1680.0
2014,2014_NOVEMBER,E06000055,Bedford,218.0,30.0,3.0,251.0
2014,2014_NOVEMBER,E06000056,Central Bedfordshire,345.0,43.0,140.0,528.0
2014,2014_NOVEMBER,E06000057,Northumberland,133.0,100.0,0.0,233.0
2014,2014_NOVEMBER,E06000058,"BOURNEMOUTH, CHRISTCHURCH AND POOLE",677.0,236.0,135.0,1048.0
2014,2014_NOVEMBER,E06000059,Dorset,1361.0,868.0,238.0,2467.0
2014,2014_NOVEMBER,E06000060,Buckinghamshire,782.0,72.0,15.0,869.0
2014,2014_NOVEMBER,E08000001,Bolton,203.0,0.0,0.0,203.0
2014,2014_NOVEMBER,E08000002,Bury,124.0,12.0,0.0,136.0
2014,2014_NOVEMBER,E08000003,Manchester,627.0,253.0,89.0,969.0
2014,2014_NOVEMBER,E08000004,Oldham,141.0,42.0,0.0,183.0
2014,2014_NOVEMBER,E08000005,Rochdale,238.0,0.0,0.0,238.0
2014,2014_NOVEMBER,E08000006,Salford,540.0,12.0,0.0,552.0
2014,2014_NOVEMBER,E08000007,Stockport,486.0,53.0,0.0,539.0
2014,2014_NOVEMBER,E08000008,Tameside,78.0,155.0,0.0,233.0
2014,2014_NOVEMBER,E08000009,Trafford,526.0,288.0,28.0,842.0
2014,2014_NOVEMBER,E08000010,Wigan,296.0,87.0,3.0,386.0
2014,2014_NOVEMBER,E08000011,Knowsley,137.0,4.0,0.0,141.0
2014,2014_NOVEMBER,E08000012,Liverpool,726.0,217.0,37.0,980.0
2014,2014_NOVEMBER,E08000013,St. Helens,28.0,27.0,0.0,55.0
2014,2014_NOVEMBER,E08000014,Sefton,278.0,32.0,18.0,328.0
2014,2014_NOVEMBER,E08000015,Wirral,116.0,57.0,29.0,202.0
2014,2014_NOVEMBER,E08000016,Barnsley,20.0,35.0,0.0,55.0
2014,2014_NOVEMBER,E08000017,Doncaster,195.0,252.0,88.0,535.0
2014,2014_NOVEMBER,E08000018,Rotherham,605.0,150.0,56.0,811.0
2014,2014_NOVEMBER,E08000019,Sheffield,602.0,9.0,908.0,1519.0
2014,2014_NOVEMBER,E08000021,Newcastle upon Tyne,566.0,77.0,7.0,650.0
2014,2014_NOVEMBER,E08000022,North Tyneside,115.0,74.0,0.0,189.0
2014,2014_NOVEMBER,E08000023,South Tyneside,144.0,188.0,0.0,332.0
2014,2014_NOVEMBER,E08000024,Sunderland,55.0,158.0,37.0,250.0
2014,2014_NOVEMBER,E08000025,Birmingham,1815.0,2441.0,134.0,4390.0
2014,2014_NOVEMBER,E08000026,Coventry,1188.0,296.0,766.0,2250.0
2014,2014_NOVEMBER,E08000027,Dudley,349.0,691.0,77.0,1117.0
2014,2014_NOVEMBER,E08000028,Sandwell,629.0,388.0,38.0,1055.0
2014,2014_NOVEMBER,E08000029,Solihull,329.0,124.0,0.0,453.0
2014,2014_NOVEMBER,E08000030,Walsall,192.0,71.0,13.0,276.0
2014,2014_NOVEMBER,E08000031,Wolverhampton,239.0,224.0,31.0,494.0
2014,2014_NOVEMBER,E08000032,Bradford,287.0,53.0,16.0,356.0
2014,2014_NOVEMBER,E08000033,Calderdale,632.0,45.0,88.0,765.0
2014,2014_NOVEMBER,E08000034,Kirklees,690.0,106.0,63.0,859.0
2014,2014_NOVEMBER,E08000035,Leeds,1862.0,605.0,32.0,2499.0
2014,2014_NOVEMBER,E08000036,Wakefield,904.0,145.0,44.0,1093.0
2014,2014_NOVEMBER,E08000037,Gateshead,86.0,137.0,12.0,235.0
2014,2014_NOVEMBER,E09000001,City of London,0.0,0.0,0.0,0.0
2014,2014_NOVEMBER,E09000002,Barking and Dagenham,72.0,81.0,14.0,167.0
2014,2014_NOVEMBER,E09000003,Barnet,318.0,326.0,58.0,702.0
2014,2014_NOVEMBER,E09000004,Bexley,325.0,184.0,0.0,509.0
2014,2014_NOVEMBER,E09000005,Brent,398.0,260.0,43.0,701.0
2014,2014_NOVEMBER,E09000006,Bromley,237.0,62.0,14.0,313.0
2014,2014_NOVEMBER,E09000007,Camden,198.0,275.0,0.0,473.0
2014,2014_NOVEMBER,E09000008,Croydon,230.0,115.0,6.0,351.0
2014,2014_NOVEMBER,E09000009,Ealing,880.0,287.0,0.0,1167.0
2014,2014_NOVEMBER,E09000010,Enfield,380.0,188.0,0.0,568.0
2014,2014_NOVEMBER,E09000011,Greenwich,146.0,7.0,0.0,153.0
2014,2014_NOVEMBER,E09000012,Hackney,193.0,406.0,44.0,643.0
2014,2014_NOVEMBER,E09000013,Hammersmith and Fulham,193.0,57.0,0.0,250.0
2014,2014_NOVEMBER,E09000014,Haringey,190.0,209.0,0.0,399.0
2014,2014_NOVEMBER,E09000015,Harrow,195.0,53.0,7.0,255.0
2014,2014_NOVEMBER,E09000016,Havering,116.0,76.0,41.0,233.0
2014,2014_NOVEMBER,E09000017,Hillingdon,317.0,160.0,30.0,507.0
2014,2014_NOVEMBER,E09000018,Hounslow,191.0,180.0,30.0,401.0
2014,2014_NOVEMBER,E09000019,Islington,141.0,146.0,0.0,287.0
2014,2014_NOVEMBER,E09000020,Kensington and Chelsea,199.0,117.0,37.0,353.0
2014,2014_NOVEMBER,E09000021,Kingston upon Thames,315.0,189.0,0.0,504.0
2014,2014_NOVEMBER,E09000022,Lambeth,244.0,100.0,90.0,434.0
2014,2014_NOVEMBER,E09000023,Lewisham,212.0,36.0,79.0,327.0
2014,2014_NOVEMBER,E09000024,Merton,110.0,35.0,1.0,146.0
2014,2014_NOVEMBER,E09000025,Newham,497.0,98.0,90.0,685.0
2014,2014_NOVEMBER,E09000026,Redbridge,210.0,45.0,20.0,275.0
2014,2014_NOVEMBER,E09000027,Richmond upon Thames,221.0,210.0,67.0,498.0
2014,2014_NOVEMBER,E09000028,Southwark,214.0,31.0,30.0,275.0
2014,2014_NOVEMBER,E09000029,Sutton,348.0,265.0,53.0,666.0
